id,label
9704116,loop variables and gauge invariant interactions in string theory
9704117,toward second-quantization of d5-brane
9704118,deformed chern-simons theories
9704119,zero curvature formalism for supersymmetric integrable hierarchies in
9704120,intersections involving waves and monopoles in eleven dimensions
9704121,a rejoinder on quaternionic projective representations
9704122,on the field strength formulation of effective qed3
9704123,m atrix string theory on k3
9704124,non-split geometry on products of vector bundles
9704125,d-brane and gauge invariance in closed string field theory
9704126,the stb-b hierarchy
9704127,long-distance interactions of d-brane bound states and longitudinal
9704128,a simple action for a free anyon
9704129,enhanced gauge symmetry in type ii and f-theory compactifications
9704130,the hamiltonian structure of the n 2 supersymmetric gnls hierarchy
9704131,no cosmological d 11 supergravity
9704132,lagrangian formulation of irreducible massive fields of arbitrary spin
9704133,n 4 supersymmetric integrable systems
9704134,on the entropy of matrix black holes
9704135,qcd near the light cone
9704136,renormalization trasformations of the 4d bfym theory
9704137,quantum equivalence of sigma models related by non abelian duality
9704138,grassmannian cohomolgy rings and fusion rings from algebraic equations
9704140,quasigroup of local-symmetry transformations in constrained theories
9704141,consistency of quantum background independence
9704142,critical points and phase transitions in 5d compactifications of
9704143,branes at angles and black holes
9704144,covariant majorana formulation of electrodynamics
9704145,d-instantons strings and m-theory
9704146,modified kantowski-sachs cosmologies from coset models
9704147,black holes in n 2 supergravity theories and harmonic functions
9704148,scaling limit of the six vertex model in the framework of free field
9704149,gaugino determinant in supersymmetric yang-mills theory
9704150,a doubled discretisation of abelian chern-simons theory
9704151,orbifold resolution by d-branes
9704152,on the solution of a supersymmetric model of correlated electrons
9704153,su 3 monopoles and their fields
9704154,the dirac-nambu-goto p-branes as particular solutions to a generalized
9704155,abelian projection of su 2 gluodynamics and monopole condensate
9704156,absorption of angular momentum by black holes and d-branes
9704157,t-duality and two-loop renormalization flows
9704158,heterotic m atrix strings and their interactions
9704159,a note on the faddeev-popov determinant and chern-simons perturbation
9704160,new approach to the non-perturbative physics
9704161,boundaries of 11-dimensional membranes
9704162,finiteness conditions for light-front hamiltonians
9704163,spontaneously broken n 2 supergravity without light mirror fermions
9704164,the birkhoff theorem in the quantum theory of two-dimensional dilaton
9704165,open supermembranes in eleven dimensions
9704166,covariant techniques for computation of the heat kernel
9704167,special quantum field theories in eight and other dimensions
9704168,free fields via canonical transformations of matter-coupled 2d dilaton
9704169,quantum decoherence in a d-foam background
9704170,branes superpotentials and superconformal fixed points
9704171,zero mode and symmetry breaking on the light front
9704172,absorption of fixed scalars
9704173,closed inhomogeneous string cosmologies
9704174,on the picard-fuchs equations for massive n 2 seiberg-witten theories
9704175,solving the graceful exit problem in superstring cosmology
9704176,screening in three-dimensional qed
9704177,four-dimensional m-theory and supersymmetry breaking
9704178,u-duality symmetries from the membrane worldvolume
9704179,the quantum black hole specific heat is positive
9704180,thermofield dynamics of the heterotic string physical aspects of the
9704181,q-functional wick's theorems for particles with exotic statistics
9704182,on the geometry of relativistic anyon
9704183,the ostrogradsky prescription for bfv formalism
9704184,mirror fermions in noncommutative geometry
9704185,chirality changing phase transitions in 4d string vacua
9704186,supersymmetry without supersymmetry
9704187,exact local supersymmetry absence of superpartners and noncommutative
9704188,small oscillations of a chiral gross-neveu system
9704189,supersymmetry enhancement of d-p-branes and m-branes
9704190,on the opening of branes
9704191,a comment on a fivebrane term in superalgebra
9704192,two-dimensional quantum field theory examples and applications
9704193,implications of a dilaton in gauge theory and cosmology
9704194,the two-loop euler-heisenberg lagrangian in dimensional renormalization
9704195,can the effective string see higher partial waves
9704196,supersymmetric dilatations in the presence of dilaton
9704197,multi-instantons three-dimensional gauge theory and the
9704198,dualities in 4d theories with product gauge groups from brane
9704199,absorption of fixed scalar in scattering off 4d n 4 black holes
9704200,bi-graded markovian matrices as non-local dirac operators and a new
9704201,entropy of extremal black holes
9704202,derivative expansion of the renormalization group in o n scalar field
9704203,nonlinear realizations of the super diffeomorphism groups geometrical
9704204,black holes as fundamental strings
9704205,wdvv equations in seiberg-witten theory and associative algebras
9704206,supersymmetric yang-mills theory and riemannian geometry
9704207,quantization of the particle motion on the n dimensional sphere
9704209,antisymplectic gauge theories
9704210,electromagnetic self interaction in strings
9704211,collinear qcd models
9704212,on infravacua and superselection theory
9704213,form-factors of exponential fields in the affine a 1 n-1 toda
9704214,the background field method for n 2 super yang-mills theories in
9704215,quantum electrodynamics at strong couplings
9705001,selection rules for splitting strings
9705002,the relation between mixed boundary states in two and three matrix
9705003,dual descriptions of so 10 susy gauge theories with arbitrary numbers
9705004,geometry d-branes and n 1 duality in four dimensions ii
9705005,lorentz symmetry of supermembrane in light cone gauge formulation
9705006,definition of the dirac sea in the presence of external fields
9705007,extended antifield-formalism
9705008,exact renormalization group and running newtonian coupling in higher
9705009,nonperturbative stochastic quantization of the helix model
9705010,hausdorff dimension of a quantum string
9705011,intersecting branes
9705012,non-perturbative superpotentials in landau-ginzburg compactification
9705013,planckian energy scattering of d-branes and m atrix theory in curved
9705014,effective action and measure in matrix model of iib superstrings
9705015,a finite temperature generalization of zamolodchikov's c-theorem
9705016,on s-duality of toroidally compactified type iib string effective action
9705017,semiclassical decay of near-extremal black holes
9705018,on charged fields with group symmetry and degeneracies of verlinde's
9705019,superselection structure of massive quantum field theories in 1 1
9705020,on the stability problem in the o n nonlinear sigma model
9705021,on rotations in front form dynamics
9705022,branes and six dimensional fixed points
9705023,contact terms symmetries and d-instantons
9705024,five dimensional u-duality black-hole entropy and topological
9705025,duality and supersymmetric monopoles
9705026,real time correlators in hot 2 1 d qcd
9705027,the higgs mechanism in n 2 superspace
9705028,non-yang-mills gauge theories
9705029,a matrix string interpretation of the large n loop equation
9705030,consistency conditions for branes at orbifold singularities
9705031,5d field theories and m theory
9705032,lie algebraical aspects of the quantum statistics unitary quantization
9705033,a nonabelian square root of abelian vertex operators
9705034,r-deformed heisenberg algebra anyons and d 2 1 supersymmetry
9705035,pre-big-bang inflation requires fine tuning
9705036,sigma-model for generalized composite p-branes
9705037,supersymmetry breaking in m-theory and gaugino condensation
9705038,tensor constructions of open string theories i
9705039,cft fusion rules dhr gauge groups and car algebras
9705040,kappa-symmetry supersymmetry and intersecting branes
9705041,dyon electric charge and fermion fractionalization
9705042,irreversible quantum mechanics in the neutral k-system
9705043,universality of the r-deformed heisenberg algebra
9705044,new phases of string theory and 6d rg fixed points via branes at
9705045,light-cone quantization and renormalization of large-n scalar matrix
9705046,d-brane bound states redux
9705047,multidimensional calogero systems from matrix models
9705048,cubic interaction vertices for higher spin fields
9705049,vacuum radiation and symmetry breaking in conformally invariant quantum
9705050,s-duality invariant perturbations in string cosmology
9705051,the higher cohomologies of e 8 lie algebra
9705052,gauge invariance finite temperature and parity anomaly in d 3
9705053,probing near extremal black holes with d-branes
9705054,statistical entropy of an extremal black hole with 0 and 6-brane charge
9705055,matrix theory and heterotic strings on tori
9705056,covariant quantization of d-branes
9705057,comments on higher derivative operators in some susy field theories
9705058,on the compactification of type iia string theory
9705059,radiation damping of a bps monopole an implication to s-duality
9705060,direct zeta function approach and renormalization of one-loop stress
9705061,exact solutions in two-dimensional string cosmology with back reaction
9705062,a note on the einstein equation in string theory
9705063,statistical effects and the black hole d-brane correspondence
9705064,superbrane actions and geometrical approach
9705065,s-wave sector of type iib supergravity on s 1 times t 4
9705066,on the second quantization of m atrix theory
9705067,classical and quantum composite p-branes
9705068,exact solutions of exceptional gauge theories from toric geometry
9705069,deformations of n 2 dualities to n 1 dualities in su so and usp gauge
9705071,strong-weak coupling duality in non-abelian gauge theories
9705072,on the role of the annihilation channel in front form positronium
9705073,towards the realistic gluodynamics string perturbative gluons
9705074,anomalous creation of branes
9705075,nonlinear electrodynamics with singularities modernized born-infeld
9705076,dualities in supersymmetric field theories
9705077,vacuum properties of a non-local thirring-like model
9705078,black holes and d-branes
9705079,hermitian d-brane solutions
9705081,gauge theory of a massive relativistic spinning point particle
9705082,coherent spin tensor fields on d 4 anti-de sitter space
9705083,amalgamated codazzi raychaudhuri identity for foliation
9705084,creation of fundamental strings by crossing d-branes
9705085,a remark on the effective description of topological defects
9705086,q-functional field theory for particles with exotic statistics
9705087,planar yang-mills theory
9705088,c function representation of the local potential approximation
9705090,non-extreme calabi-yau black holes
9705091,a two-loop test of m atrix theory
9705092,the m theory five-brane and the heterotic string
9705093,aspects of superembeddings
9705094,transformation of black-hole hair under duality and supersymmetry
9705095,non-supersymmetric but extreme black holes scalar hair and other open
9705096,renormalized g-log g double expansion for the invariant
9705097,extended conformal symmetry of the one-dimensional bose gas
9705099,correlation between momentum modes and winding modes in
9705100,the information loss problem of black hole and the first order phase
9705101,new constraints on the yukawa-type hypothetical interaction from the
9705102,loop correlators and theta states in 2d yang-mills theory
9705103,geometric quantization and two dimensional qcd
9705104,point-like instantons on k3 orbifolds
9705105,two-loop beta functions without feynman diagrams
9705106,geometry d-branes and n 1 duality in four dimensions with product gauge
9705107,m atrix black holes in five dimensions
9705108,quantum mechanics from an equivalence principle
9705109,lie-algebraic characterization of 2d super integrable models
9705110,interactions of eight-branes in string theory and m atrix theory
9705111,scattering of quantized dirichlet particles
9705113,a note on m atrix theory in seven dimensions with eight supercharges
9705114,the chiral supereigenvalue model
9705115,on the black hole unitarity issue
9705116,adhering 0-branes to 6-branes and 8-branes
9705117,notes on theories with 16 supercharges
9705118,volkov-akulov theory and d-branes
9705119,virasoro algebra and o n sigma model
9705120,interactions of type iib d-branes from d-instanton matrix model
9705121,unitary matrix models and phase transition
9705122,duality for the non-specialist
9705123,four-dimensional yang-mills theory as a deformation of topological bf
9705124,induced parity breaking term at finite temperature
9705125,on the planar yang-mills theory
9705126,matrix string theory as a generalized quantum theory
9705127,cohomological yang-mills theory in eight dimensions
9705128,string field theory from iib matrix model
9705129,polchinski equation reparameterization invariance and the derivative
9705130,branes orientifolds and the creation of elementary strings
9705131,on the geometry behind n 2 supersymmetric effective actions in four
9705132,m atrix theory on t5 z2 orbifold and five-branes
9705133,non-perturbative approach to the effective potential of the
9705134,double universe
9705135,a black hole in two-dimensional space-time
9705136,a variational approach to the qcd wavefunctional
9705137,on the string interpretation of m atrix theory
9705138,higher dimensional analogues of donaldson-witten theory
9705139,coupling of branes and normalization of effective actions in
9705140,violation of s-matrix factorization in massive thirring model
9705141,exactly solvable models in arbitrary dimensions
9705142,polynomial recursion equations in form factors of ade toda field
9705143,novel field theory phenomena from f theory and d-branes
9705144,on the imaginary simple roots of the borcherds algebra g ii 9 1
9705145,canonical equivalence of a generic 2d dilaton gravity model and a
9705146,wilson renormalization group and improved perturbation theory
9705147,loss of quantum coherence through scattering off virtual black holes
9705148,on the orientifolding of type ii ns-fivebranes
9705149,superconformal coset equivalence from level-rank duality
9705150,gauge symmetry enhancement and n 2 supersymmetric quantum black holes
9705151,rational maps monopoles and skyrmions
9705152,lattice formulation of supersymmetric yang-mills theories without
9705153,an effective superstring spectral action
9705154,unified description and canonical reduction to dirac's observables of
9705155,the lienard-wiechert potential of charged scalar particles and their
9705156,the classical relativistic quark model in the rest-frame
9705157,gauging the nonlinear sigma-model through a non-abelian algebra
9705158,non-perturbative evaluation of the effective potential of
9705159,variational mass perturbation theory for light-front bound-state
9705160,membrane tension and manifest iib s-duality
9705161,supersymmetry and the cohomology of hyper kaehler manifolds
9705162,gravitational duality branes and charges
9705163,a chiral n 1 type i vacuum in four dimensions and its heterotic dual
9705164,deformations of the susy su 5 theory with an antisymmetric tensor
9705165,emission from parallel p-brane black holes
9705166,seiberg-witten theory of rank two gauge groups and hypergeometric series
9705167,solutions of extended supersymmetric matrix models for arbitrary gauge
9705168,on solving schwinger-dyson equations for non-abelian gauge theory
9705169,stationary solutions of n 2 supergravity
9705170,intersecting 5-brane solution of n 1 d 10 dual supergravity with
9705171,on quasi-exactly solvable matrix models
9705172,brane dynamics for treatment of cosmic strings and vortons
9705173,aspects of n 1 string dynamics
9705174,n 1 dual string pairs and their massless spectra
9705175,string dualities from matrix theory
9705176,toroidal confugurations as stable solitons
9705177,gap equation in scalar field theory at finite temperature
9705178,generalised chiral qed2
9705179,charged su n einstein-yang-mills black holes
9705180,a non-perturbative approach to the random-bond ising model
9705181,higher derivative terms in the effective action of n 2 susy qcd from
9705182,finite soft terms in string compactifications with broken supersymmetry
9705183,quantum mechanically induced hopf term in the o 3 nonlinear sigma model
9705184,soliton dynamics in a novel discrete o 3 sigma model in 2 1
9705185,counting closed string states in a box
9705186,bosonization in d 2 dimensions
9705187,simplified calculation of boundary s matrices
9705188,higher loop effects in m atrix orbifolds
9705189,renormalization group invariance of exact results in supersymmetric
9705190,instantons scale invariance and lorentz invariance in matrix theory
9705191,on calculation of the off-shell renormalization functions in the r 2
9705192,general rotating black holes in string theory
9705193,duality beyond the first loop
9705194,ghost number cohomologies and m-theory quantum states
9705195,scalar-tensor theory of gravity on m 4 times z 2 geometry
9705196,magnetic vortices in a gauged o 3 sigma model with symmetry breaking
9705197,chiral multiplets in n 1 dual string pairs
9705198,the yukawa coupling in three dimensions
9705199,n 2 supersymmetric gauge theories branes and orientifolds
9705200,a gaussian approach to computing supersymmetric effective actions
9705201,the topology of multi-coupling deformations of cft
9705202,the two-point function of c 2 matter coupled to 2d quantum gravity
9705203,possible quantum obstructions to the process of abelian conversion
9705204,a finite quantum symmetry of m 3 c
9705205,string and particle with two times
9705207,plenty of nothing
9705208,ghost-free and modular invariant spectra of a string in sl 2 r and
9705209,study of three dimensional quantum black holes
9705210,extremal transitions in heterotic string theory
9705211,quantum groups roots of unity and particles on quantized anti-de sitter
9705212,kaluza-klein dyons in string theory
9705213,electroweak monopoles
9705215,the emergence of space-time gravitational physics as an effective theory
9705216,on gauge invariance and spontaneous symmetry breaking
9705217,vortices in a nonminimal maxwell-chern-simons o 3 sigma model
9705218,chiral symmetry breaking in the nambu-jona-lasinio model in external
9705219,hidden algebras of the super calogero and sutherland models
9705220,non-abelian conifold transitions and n 4 dualities in three dimensions
9705221,matrix description of m-theory on t 5 and t 5 z 2
9705222,backreaction of excitations on a domain wall
9705223,charged topological black hole pair creation
9705224,soliton stability in systems of two real scalar fields
9705225,supermembranes with winding
9705226,self-duality in nonlinear electromagnetism
9705227,on the geometry of the quantum poincare group
9705228,time evolution in general gauge theories
9705229,space-wave function duality and enhanced dkdv on a riemann surface
9705230,variational wave functionals in quantum field theory
9705231,heat bath particle number spectrum
9705232,m theory and seiberg-witten curves
9705233,poisson-lie t-duality and n 2 superconformal wznw models on compact
9705234,characters of admissible representations of the affine superalgebra
9705235,quanta without quantization
9705236,trace anomaly of dilaton coupled scalars in two dimensions
9705237,investigating the bps spectrum of non-critical e n strings
9705238,calabi-yau manifolds constructed by borcea-voisin method
9705239,nonrenormalization of mass of some nonsupersymmetric string states
9705240,origin of logarithmic operators in conformal field theories
9705241,oriented open-closed string theory revisited
9705242,the analog of t'hooft pions with adjoint fermions
9705243,the phases of two-dimensional qed and qcd
9705244,cp violation by soft supersymmetry breaking terms in orbifold
9706002,bps configuration of supermembrane with winding in m-direction
9706003,on k oplus l q dimensional supermanifolds
9706005,mirror symmetry via deformation of bundles on k3 surfaces
9706006,single-particle green functions in exactly solvable models of bose and
9706007,instantons higher-derivative terms and nonrenormalization theorems in
9706008,notes on spinning ads 3 black hole solution
9706009,trace anomaly and non-local effective action for 2d conformally
9706011,reduction of internal degrees of freedom in the large n limit in matrix
9706012,self-isospectral periodic potentials and supersymmetric quantum
9706013,the n 2 super yang-mills low-energy effective action at two loops
9706014,mass splittings from symmetry obstruction
9706015,axionic wormholes
9706016,decay of accelerated particles
9706017,vacuum expectation values from a variational approach
9706018,bft hamiltonian embedding of non-abelian self-dual model
9706019,q bar q interaction in light-cone gauge formulations of yang-mills
9706020,strings in homogeneous background spacetimes
9706021,explicit solutions for point particles and black holes in spaces of
9706023,a family of n 2 gauge theories with exact s-duality
9706024,ramond-ramond central charges in the supersymmetry algebra of the
9706025,instanton sums and five-dimensional gauge theories
9706027,on a lorentz covariant matrix regularization of membrane theories
9706028,exponentially small couplings between twisted fields of orbifold string
9706029,spontaneous symmetry breaking in so 3 gauge theory to discrete
9706030,interacting charged particles in an electric field and the unruh effect
9706031,kappa-deformed covariant phase space and quantum-gravity uncertainty
9706032,supersymmetric solutions in three-dimensional heterotic string theory
9706033,picture changing operators in supergeometry and superstring theory
9706034,probability distributions and coherent states of b r c r and d r
9706035,exponentially small couplings and the hierarchy problem
9706036,towards solving gauge-field theory
9706037,universality of hypercubic random surfaces
9706038,interaction of boundaries with heterogeneous matter states in matrix
9706039,spin dependence of d0-brane interactions
9706040,supersymmetry breaking in superstring theory by gaugino condensation and
9706041,chiral determinant formulae and subsingular vectors for the n 2
9706042,effective field theories in the large n limit
9706044,generalized brst quantization and massive vector fields
9706045,duality in 2d spin models on torus
9706046,entropy of non-extreme rotating black holes in string theories
9706047,chiral symmetry from type iia branes
9706048,one-loop supergravity corrections to the black hole entropy and residual
9706049,low-energy quantum string cosmology
9706050,insights and puzzles from branes
9706051,4-d chiral n 1 type i vacua with and without d5-branes
9706052,liouville-neumann approach to the nonperturbative quantum field theory
9706053,on deriving the effective interaction from the qcd-lagrangian
9706054,q-deformed coxeter element in non-simply-laced affine toda field
9706055,front form qed 3 1
9706056,group analysis and renormgroup symmetries
9706057,an orientifold of the solitonic fivebrane
9706058,higher-derivative supergravity in u 1 superspace
9706059,a non-renormalization theorem for the d 1 n 8 vector multiplet
9706060,topologically massive models from higgs mechanism
9706061,finite size corrections in massive thirring model
9706062,exact renormalization group for o 4 gauged supergravity
9706063,grassmann manifold bosonization of qcd in two dimensions
9706064,composite skyrme model with vector mesons
9706065,electromagnetic fields in schwarzschild and reissner-nordstr om
9706066,one-loop effective action for spherical scalar field collapse
9706067,three-body generalizations of the sutherland problem
9706068,on quantum corrections to chern-simons spinor electrodynamics
9706069,d-instantons in non-critical open string theory
9706070,non-perturbative regularization and renormalization
9706071,greybody factors for rotating black holes in four dimensions
9706072,higher order graviton scattering in m atrix theory
9706073,p-p strings in m atrix theory
9706074,t hooft anomaly matching for qcd
9706075,anomaly matching conditions in supersymmetric gauge theories
9706076,ade confining phase superpotentials
9706077,gap equations from fermionic constraints on the light-front
9706078,induced hypermultiplet self-interactions in n 2 gauge theories
9706079,on the next-to-leading-order correction to the effective action in n 2
9706080,moving frames hierarchy and bf theory
9706082,strong coupling dynamics of four-dimensional n 1 gauge theories from m
9706083,many-body dynamics of d0 branes
9706084,regge behaviour from an environmentally friendly renormalization group
9706085,classical and quantum wormholes in einstein-yang-mills theory
9706086,the monodromy matrices of the xxz model in the infinite volume limit
9706087,the seiberg-witten differential from m-theory
9706088,renormalization-group study of weakly first-order phase transitions
9706089,domain walls in supersymmetric yang-mills theories
9706090,on the stability of compactified d 11 supermembranes
9706091,free field realizations of affine current superalgebras screening
9706092,local cohomology in field theory with applications to the einstein
9706093,three-branes and five-branes in n 1 dual string pairs
9706094,massive iia supergravity from the topologically massive d-2-brane
9706095,s-duality and global symmetries in n 2 supersymmetric field theory
9706096,from type iia black holes to t-dual type iib d-instantons in n 2 d 4
9706097,branes central charges and u-duality invariant bps conditions
9706098,a strategy for a vanishing cosmological constant in the presence of
9706099,non-holomorphic terms in n 2 susy wilsonian actions and rg equation
9706100,absorption of photons and fermions by black holes in four dimensions
9706101,monopoles vortices and kinks in the framework of non-commutative
9706102,moduli space dynamics of a first-order vortex system
9706103,decoupled path integral formulation of chiral qcd 2 with a jr 2
9706104,superstring dominated early universe and epoch dependent gauge coupling
9706105,noncommutative yang-mills and noncommutative relativity
9706106,on the connection between pauli-villars and higher derivative
9706107,target space duality in noncommutative geometry
9706108,the n 2 vector-tensor multiplet central charge superspace and
9706109,branes and the dynamics of qcd
9706110,mirror symmetry and exact solution of 4d n 2 gauge theories i
9706111,membrane solitons as solitary waves of non-linear strings dynamics
9706113,quasi-exactly solvable deformations of gaudin models and quasi-gaudin
9706114,on extension of minimality principle in supersymmetric electrodynamics
9706115,absorption and recoil of fundamental string by d-string
9706116,the conformal properties of liouville field theory on z n-riemann
9706117,kaluza-klein monopoles and gauged sigma-models
9706118,on axioms for a vertex algebra and the locality of quantum fields
9706119,all consistent interactions for exterior form gauge fields
9706120,product einstein manifolds zeta-function regularization and the
9706121,relation between s-duality in n 2 sqcd and non-abelian duality in n 1
9706122,on the classification of 2 1 heterotic strings
9706123,renormalization group study of the higher derivative conformal scalar
9706124,the octonionic membrane
9706125,m theory from world-sheet defects in liouville string
9706127,comments on the m theory approach to n 1 sqcd and brane dynamics
9706128,string vertices and inner derivations
9706129,heat-kernel coefficients for oblique boundary conditions
9706130,monads strings and m theory
9706131,on the geometry of soft breaking terms and n 1 superpotentials
9706132,supersymmetric quantum theory non-commutative geometry and
9706133,algebraic characterization of vector supersymmetry in topological field
9706134,from seiberg-witten invariants to topological green-schwarz string
9706135,new approximations to the fradkin representation for green's functions
9706136,the non-local action for the induced 2d supergravity
9706137,wave function of a supersymmetric frw model with vector fields
9706138,why two makes it more attractive than just with one or bianchi
9706139,domain ribbons inside domain walls at finite temperature
9706140,excited states in some simple perturbed conformal field theories
9706141,bps-saturated walls in supersymmetric theories
9706142,a note on brane creation
9706143,trace anomaly induced effective action for 2d and 4d dilaton coupled
9706144,born-infeld action and chern-simons term from kaluza-klein monopole in
9706145,the bps spectra and superconformal points in massive n 2 supersymmetric
9706146,knots and matrix models
9706147,the riemann-hilbert problem associated with the quantum nonlinear
9706148,n 2 chiral supergravity in 10 2 dimensions as consistent background
9706149,renormalization of hamiltonians
9706150,eigenstates of the atom-field interaction and the binding of light in
9706151,emission rates the correspondence principle and the information paradox
9706152,on possible generalization of the superstring action to eleven
9706153,towards the classification of non-marginal bound states of m-branes and
9706154,graceful exit problem and stress-energy-momentum tensors revisited in
9706155,from m-theory to f-theory with branes
9706156,uncertainty relation and non-dispersive states in finite quantum
9706157,black holes string theory and quantum coherence
9706158,non-perturbative heterotic d 6 4 orbifold vacua
9706159,equivalent bosonic theory for the massive thirring model with non-local
9706160,brst symmetries for the tangent gauge group
9706161,excited-state energies and supersymmetric indices
9706162,variational perturbation approach to resonance-state wave functions
9706163,manifestly gauge covariant treatment of lattice chiral fermions ii
9706164,exactly and quasi-exactly solvable models on the basis of osp 2 1
9706165,sl 2 z multiplets of type ii superstrings in d 10
9706166,soliton scattering in the o 3 model on a torus
9706167,quantum mechanically induced wess-zumino term in the principal chiral
9706168,the state of matrix theory
9706169,the vector-tensor multiplet in harmonic superspace
9706170,magnetic solutions to 2 1 dimensional gravity with dilaton field
9706171,axions and the strong cp problem in m-theory
9706172,a derivation of the cyclic form factor equation
9706173,phase structure of four-dimensional gonihedric spin system
9706174,2 1 dimensional black hole and 1 1 dimensional quantum gravity
9706175,one loop in eleven dimensions
9706176,notes on curtright-zachos deformations of osp 1 2 and super virasoro
9706177,strings and matrix models on genus g riemann surfaces
9706178,constrained quantization and theta angles
9706179,on the inflationary solutions in higher-derivative gravity with dilaton
9706180,non-critical light-cone string
9706182,string-orthogonal polynomials string equations and 2-toda symmetries
9706183,the mixed non-abelian coulomb gas in two dimensions
9706184,second virial coefficient of anyons without hard core
9706185,duality covariant type iib supersymmetry and nonperturbative
9706186,interaction of moving d-branes on orbifolds
9706187,supersymmetric wilson loops in iib matrix model
9706188,non-relativistic maxwell-chern-simons vortices
9706189,the dirac operator over abelian finite groups
9706190,2 1 einstein gravity as a deformed chern-simons theory
9706191,zeta function renormalization of one-loop stress tensors in curved
9706192,duality and asymptotic geometries
9706193,renormalization in nonrelativistic quantum mechanics
9706194,matrix theory and n 2 1 strings
9706195,loop corrections to the universal hypermultiplet
9706196,notes on branes in matrix theory
9706197,the m theory five-brane
9706198,non-trivial behaviour of the scattering amplitude of contact-interacting
9706199,poisson-lie t-duality and complex geometry in n 2 superconformal wznw
9706200,notes on connes construction of the standard model
9706201,cosmic microwave background polarization faraday rotation and
9706202,the ostrogradsky method for local symmetries constrained theories with
9706203,semi-classical spectrum of the homogeneous sine-gordon theories
9706204,absorption of scalars by extended objects
9706206,bogomol'nyi equations in gauge theories
9706207,hkt and okt geometries on soliton black hole moduli spaces
9706208,sl 2 z duality of born-infeld theory from self-dual electrodynamics in
9706209,string without strings
9706210,duality and global symmetries
9706211,lectures on heterotic-type i duality
9706212,renormalization of hamiltonians in the light-front fock space
9706213,on nonlocality lattices and internal symmetries
9706214,new conformal gauging and the electromagnetic theory of weyl
9706215,normal biconformal spaces
9706216,a two-form formulation of the vector-tensor multiplet in central charge
9706217,complex bps domain walls and phase transition in mass in supersymmetric
9706218,the quantum geometry of n 2 2 non-linear sigma-models
9706219,low energy theorems in n 1 supersymmetric theory
9706220,reduced phase space quantization of massive vector theory
9706221,classical inhomogeneities in string cosmology
9706222,confinement in covariant gauges
9706223,large n wzw field theory of n 2 strings
9706224,master ward identity for nonlocal symmetries in d 2 principal chiral
9706225,euclidean sym theories by time reduction and special holonomy manifolds
9706226,f-theory so 32 and toric geometry
9707001,p-branes and exact solutions in brans-dicke cosmology with matter
9707002,d-particles d-instantons and a space-time uncertainty principle in
9707003,p-brane cosmology and phases of brans-dicke theory with matter
9707004,dynamics in a noncommutative phase space
9707005,cp charge fractionalizations and low energy effective actions in the
9707006,classical electrodynamics
9707007,geometry of t-duality
9707008,one-loop counterterms for higher derivative regularized lagrangians
9707009,bps monopoles
9707010,comment on scaling hypothesis for the spectral densities in the
9707011,eleven dimensions from the massive d-2-brane
9707012,d-branes and quotient singularities of calabi-yau fourfolds
9707013,r 4 couplings in m and type ii theories
9707014,m-theory versus f-theory pictures of the heterotic string
9707016,kinks inside supersymmetric domain ribbons
9707017,softly broken n 2 qcd with massive quark hypermultiplets ii
9707018,on r 4 threshold corrections in iib string theory and p q string
9707019,duality in matrix theory and three dimensional mirror symmetry
9707020,a short introduction to bit-string physics
9707021,scattering of several multiply charged extremal d 5 black holes
9707022,evaluation of periods via fibrations in seiberg-witten theories and in
9707023,the spinning membrane and skyrmions revisited
9707024,propagator for spinless and spin-1 2 aharonov-bohm-coulomb systems
9707025,weyl anomaly of 2d dilaton-scalar gravity and hermiticity of system
9707026,the incident wave in aharonov-bohm scattering wavefunction
9707027,branes geometry and n 1 duality with product gauge groups of so and sp
9707028,asymptotic freedom and bound states in hamiltonian dynamics
9707029,principles of discrete time mechanics
9707030,principles of discrete time mechanics
9707031,more on screening and confinement in 2d qcd
9707032,generalized jacobi structures
9707033,a new approach for bosonization of massive thirring model in three
9707034,c-algebras and their applications to reflection groups and conformal
9707035,perturbative expansion around the gaussian effective action
9707036,t hooft anomaly matching conditions for generalized symmetries in 2d
9707037,on quark mass correction to the string potential
9707038,finite energy electroweak monopoles
9707039,a single classical quark
9707040,green functions of higher-order differential operators
9707041,hawking radiation for non-minimally coupled matter from generalized 2d
9707042,dynamics of multiple kaluza-klein monopoles in m and string theory
9707043,random lattice strings vs type iib matrix models
9707044,covariant actions for the bosonic sector of d 10 iib supergravity
9707045,the exact solution of born-infeld theory in two dimension
9707046,generalized dynkin diagrams and root systems and their folding
9707047,singularities in d 4 n 1 heterotic string vacua
9707048,supersymmetric quantum mechanics for string-bits
9707049,matter from toric geometry
9707050,probing integrable perturbations of conformal theories using singular
9707051,tensor constructions of open string theories ii
9707052,the asymptotic method developed from weak turbulent theory and the
9707053,a class of non-singular gravi-dilaton backgrounds
9707054,chaos in effective classical and quantum dynamics
9707055,duality and scaling in quantum mechanics
9707056,nonlinear realization of partially broken n 2 superconformal symmetry in
9707057,4th order similarity renormalization of a model hamiltonian
9707058,supersymmetry and the chiral schwinger model
9707059,dual inflation
9707060,zamalodchikov's c-theorem and the logarithmic conformal field theory
9707061,the tensor goldstone multiplet for partially broken supersymmetry
9707062,fixing the dilaton with asymptotically expensive physics
9707063,the rigid symmetries of bosonic d-strings
9707064,zamolodchikov's c-theorem and phase transitions
